"artist_name","album_name","release_date","album_id","year","song_id","song_name","tempo","loudness","p1","p2","p3","p4","p5","p6","p7","p8","p9","p10","p11","p12","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","genre","rock"
"Silverstein","A Beautiful Place To Drown","2020-03-06","4orRroMtRrVGnlpheJbuap",2020,"4nxdFmnrmHS2IjGT8lYxI5","Bad Habits",98.1471944451719,-9.50617053820648,0.430705630030726,0.331995055540983,0.429129779132492,0.384398648537498,0.290293299218162,0.540029167367188,0.369190451881318,0.580125457704529,0.284836749532192,0.456997606042813,0.615050042262897,0.29392280929697,49.2060333428214,54.0868335625184,15.9049422407275,-7.29464485270105,27.3108349738551,-26.1620097206147,2.30851331778616,-4.90760839270519,-6.35509200673902,0.776000490538224,-8.53798453587156,-1.7497653208123,"post-punk",0
"Soda Stereo","Gira Me Verás Volver","2008-07-14","1cwZmK0zXorTlALtgOajeC",2008,"3YqOTz8YqRKfxS64GyGUTB","Te Hacen Falta Vitaminas - Me Verás Volver Gira 2007",178.397249189643,-15.2281964423371,0.402052069739576,0.293106120042168,0.263511517217956,0.226039036937239,0.580173196965537,0.360840211053138,0.256671049478802,0.312442764875826,0.20449930189444,0.186252924817842,0.185423204908625,0.445149484157506,41.467258166348,53.0202102963081,14.2759697024911,-5.31189218340073,-25.5177575839197,-16.7764196223707,5.60566323430172,5.98302575289557,-14.3766665793467,-2.18848271504122,-11.5761638973064,-0.0265708860824609,"post-punk",0
"Story Of The Year","War","2023-01-18","3naAe4XjHbX8gqtKUIUdar",2023,"3YQjAzgvX6iWkO9rtx5lFp","Tear Me to Pieces",110.114289665398,-9.65807259832816,0.43926220277501,0.191382407891298,0.20742883596244,0.343470053993775,0.14929502449482,0.246292093717998,0.147552798728598,0.424212698706543,0.431517206577294,0.130828915861452,0.252430514670044,0.157161009859019,46.1610395100725,-15.7855496705895,6.31280495473721,4.68247464879714,30.155470456965,-27.5093544195699,-3.33165699323813,1.27171792590508,-3.36990121614683,-5.59765345254999,-10.9662645525219,3.3159495143711,"post-punk",0
"Cobra Starship","Hot Mess","2009-07-07","56vF99SW3NotTrqPaEI5c4",2009,"6jbzq4CBNwSziGcbmIiBdV","The World Will Never Do (feat. B.o.B)",132.632261821618,-7.26625984814303,0.554256465812112,0.386064814993809,0.414901384928762,0.276924654829593,0.441318575913369,0.557894518769585,0.354510750929392,0.396156439030941,0.317577091370883,0.361286852429859,0.244672638523604,0.320083551542272,46.609804704034,47.0414441549675,-11.9982456338929,20.1481790584165,29.2049575497946,-6.97316644397112,-9.42783168648268,2.80422798849973,2.34540697888131,6.40356262965368,-16.0327676400121,1.06339860747141,"post-punk",0
"Nico","Desertshore","1970-12-01","6qPIn2oZYFyJa2ORv9rAyh",1970,"4HSUIzkj5UpNwoLoqcAWPH","Le Petit Chevalier",165.656768367659,-4.29669155208333,0.418396342399524,0.323141031844604,0.374663580091521,0.376798173293017,0.358708956347356,0.337167936219025,0.346465318365934,0.610511772499127,0.475805217343081,0.355305398667549,0.335231380933515,0.376316677738926,53.4716966184958,67.3680854719543,5.68348709253024,-9.12175145596529,5.54354719175746,-33.0718162459183,11.0608606792175,5.59231441107147,-10.2116748896689,4.03292243196711,-10.0427596432697,3.76330983309369,"post-punk",0
"Cobra Starship","Hot Mess","2009-07-07","41TUivD915ztiKgyu99H9T",2009,"3DITsgogL4h6XqPf0Ex5dR","Nice Guys Finish Last",142.044053761019,-7.59564032962963,0.217222444578231,0.674008368844142,0.130015205141705,0.290541085285386,0.142506059815937,0.399868249281157,0.287062184780034,0.147810864640901,0.618640206970409,0.136362545993064,0.239932551700473,0.0861628982709071,49.4768422949245,45.1777601185204,7.4808073252421,-0.166342761498658,14.6140111419002,-21.2816028088616,-24.5467603687519,-3.16262713479206,-3.20236879455904,-0.659460124344467,-9.28283661978456,1.28325198842629,"post-punk",0
"Marianas Trench","Ever After","2011-11-21","737av5XsHhJigOC64BV6IY",2011,"6JikuKcWFuPPC4MyKfvkHQ","Desperate Measures",146.01406110174,-4.50589296930022,0.346337457339128,0.373250050982658,0.490044144993222,0.565547620875248,0.722557043761972,0.414640683598811,0.388923967098636,0.403757572356838,0.374279999466739,0.485386744290151,0.348018110508739,0.557105691372755,53.0774188056122,69.6322086962354,33.9493419766732,3.08438561689121,6.09584406909728,-28.8047094987306,-1.27095912581249,1.50478594938771,-9.87168228003196,-2.29588841947927,-12.3132304474476,1.90234680830854,"post-punk",0
"New Order","Music Complete","2015-01-01","57pq6h6Jal6FfbXrotSs9R",2015,"3RPi6y4HYYIDIzWlh5lNXD","Tutti Frutti - Takkyu Ishino Remix",120.257464550861,-7.08133009929435,0.41769514848274,0.415670985012934,0.339954588059816,0.371435510683688,0.397292057951932,0.297894745321416,0.552132784577065,0.366115675720209,0.404570414485545,0.44655665574506,0.333476437977645,0.810594705017197,51.6665138867188,75.5865448271258,37.2127753025589,-6.30554959655,10.9473393046138,-27.1412279878526,-8.88353422027969,-2.28704674592919,-8.85737375780207,-1.56333593094544,-4.86863112754947,7.19513140944074,"post-punk",0
"Modern English","Take Me to the Trees","2016-01-01","21RLGrkrtxgI8YzEl4TKxY",2016,"1qwcg8oyEx2BwArIewGuPK","Trees",119.987998258634,-5.27410747933447,0.403667804406038,0.558087723405985,0.337350679526881,0.380468482291949,0.276464389293649,0.322955243758972,0.561898369932844,0.25352171457382,0.303460985062325,0.242335289869134,0.398749984063866,0.482923886557634,52.3477468094362,67.6447815957147,29.4835154211335,-3.38693414607983,12.8805017465871,-22.2124374937693,8.51418649809681,5.32479220052348,-15.4881335027754,1.1752544899479,-12.4590964822223,-1.58382768455574,"post-punk",0
"Story Of The Year","The Black Swan","2008-04-22","0Qk9nVlmC49ZNo9j14khzF",2008,"1phS2i2pPfpTsJEQMw5WNA","Terrified",132.197500504065,-4.39675895743663,0.249156369345826,0.461657919880108,0.628139852525084,0.256123412940126,0.380255252312331,0.209987272714375,0.375410740022436,0.357830115786723,0.299353997744938,0.662850869456539,0.243332893285971,0.285857497028136,53.7247154387001,46.6879614802665,15.1943260972144,-12.1684858243242,28.5661379563029,-26.8918756034793,-15.3262960785583,-4.80760501998326,-1.90361544816921,-1.91955421836509,-8.41150357161702,0.293203851140419,"post-punk",0
"Butthole Surfers","Como en la TV","2022-07-19","2gUQSWaLmTsBXoOJEx0Mww",2022,"2gcKEB7uT3eVrnsG33EjOs","Ti Amo",135.85542249599,-5.53945569544934,0.385854601823669,0.255328752511458,0.572808220434369,0.211892027740374,0.256174970969072,0.251147384179936,0.232706801086331,0.472770235874861,0.19038572847087,0.313786537842024,0.187518783182589,0.255568822575275,51.7544782971916,46.5879594464857,12.9084709489782,-3.94297757653378,23.501074278581,-24.0909110862544,-10.3047452390751,-3.0197999623752,-6.88685713337465,-2.51611722336152,-10.4093729466777,0.312432533538211,"post-punk",0
"The Jesus and Mary Chain","Live at Barrowland","2022-01-19","1Z35wSUKJzqnFqQEveEwj6",2022,"6HT5vvPD91IT7N27aPJBkK","Inside Me - Live",159.316973087527,-9.76958279993363,0.311420895487114,0.290630290319798,0.534666508541211,0.395636286843962,0.39993228417459,0.344092326749077,0.352110996699588,0.400848136884992,0.305037973560157,0.372679014339957,0.290148923358127,0.365565023855259,49.1695500154593,77.9676712063169,-13.5564535359678,-28.9777480278783,35.2964149724219,-35.8970457293823,6.17984253853729,10.371513272427,-13.4856017325945,4.51630257500848,-10.5814700053188,7.45719921608513,"post-punk",0
"Bayside","Sirens And Condolences","2004-01-27","5AL39nAfw5L3bVgkO1uRKh",2004,"1rbBKALzfWaWOtIMCQyGTL","If You're Bored",147.914481217744,-7.79342588992522,0.563747420764118,0.53988337504975,0.450199947479518,0.266440300071342,0.368572309735613,0.280236947980961,0.436352885822381,0.34600762624373,0.259386760740417,0.344631098041285,0.311076007336872,0.594391527539329,50.0858649049392,39.2049463840629,28.5829467943916,2.76232349870885,7.37931615430169,-25.4817836329296,-2.88655999501763,-0.0429884634391246,-2.75376674167216,-2.65883438538989,-5.70239637200193,-3.17541395092997,"post-punk",0
"The Psychedelic Furs","Made Of Rain","2020-07-31","2ldxAdh7MbziGmUaR26mog",2020,"374ugIJLobQzMe5Zqn6itq","Turn Your Back On Me",150.461952519185,-7.53965704946009,0.58902686334183,0.481295667347131,0.576410486270573,0.357316075672347,0.330943385040947,0.340652820802753,0.373951304319728,0.623054991470936,0.393522844413752,0.386532537671724,0.3771065950658,0.490676070075175,49.8416498871974,55.4522437611145,24.2644711463338,1.03235573269657,20.5743418748436,-27.3753541601334,-14.5789129660335,-2.14397213745681,9.76386141159372,2.82021812847679,-10.7459692184666,-11.4479669587027,"post-punk",0
"Joy Division","Closer (Collector's Edition)","1980-01-01","1HnxC8MLDciii5LebJ09Ko",1980,"48NLsNOGOQbKEWxFXcihUM","Passover - Live at Live 8, University of London Union",172.843670224456,-4.34977417877244,0.433968294090074,0.334165523064584,0.450577051567944,0.200395067892228,0.253129474565846,0.41422654179702,0.203660677675343,0.194616899931329,0.202740986184896,0.371558717623739,0.559721176951744,0.295461237283818,52.8335032110517,69.9845545909115,9.4605054881962,4.47266612291499,-4.31728543184357,-21.7572300117315,-3.33705358242695,-0.700531047043983,-9.33374382390241,-2.88506505475866,-14.8943183355153,-0.76597277648654,"post-punk",0
"The Jesus and Mary Chain","Acoustic 90's","2021-06-18","5i4HEhe8WZQn7Wh5V0Chbz",2021,"0WkQ8GMgaZL1OSYquhWO9E","A Thousand Miles from Nowhere - Acoustic Version",90.8578947229105,-8.95507657945245,0.280190287894251,0.458171607781888,0.239148630161051,0.291935451680929,0.203718494522971,0.275078970433109,0.445732312460985,0.24202421278953,0.288255109448527,0.246699065883909,0.452595152849906,0.336561517843013,47.9100263341639,33.519342007645,12.4786669546171,-11.476490172782,-0.824098497284349,-25.9027156950643,-0.763544772081678,-1.5305295548259,-5.68527608491857,-0.619056171387747,-10.0970111275222,-4.0334844042136,"post-punk",0
"Chiodos","The Best Of Taste Of Chaos II","2007-01-30","7jVsLwmSRQICHtcrpJhTvd",2007,"21QHlma422FWsQGdmjHHxD","Giles",100.288617368384,-8.48721352190299,0.244224070534456,0.236271676270284,0.297722634354327,0.258382559051552,0.200389407737456,0.281378792933723,0.173855187776341,0.29687009917029,0.177482151081369,0.279768897006174,0.5884998367002,0.245064258802337,45.8466811340326,-0.3624935144553,-25.0636618013059,3.04180647162491,15.8181224290072,-16.3008077592486,-7.14265132771577,-1.2217736494882,-3.37184310019328,-0.490711910012164,-18.8761800467974,-3.35206037329799,"post-punk",0
"Meat Puppets","Too High To Die","1994-01-25","33NHMtzngLZw6GBB1nNpVJ",1994,"2xMry0t3K3eSymvvTrHnRn","Lake Of Fire",144.955798592745,-5.57781441046773,0.417456848224606,0.358428661129944,0.360901455181412,0.382056485357983,0.227029626587302,0.41393070346045,0.224545860599683,0.405136571156751,0.203752158700855,0.290531324609855,0.407099718407274,0.23664950578376,50.2854833671516,35.151442089459,9.60738210996123,-10.173577158384,15.2107253836754,-23.2018146466483,3.50922640946435,0.170046349398992,-5.13264858382926,-0.294591352577004,-9.74264552416003,-3.54566339899632,"post-punk",0
"Senses Fail","Renacer","2013-03-26","3z6xGsObjZFEdnUgZaU2MP",2013,"3BMbLjxjH6gTEh2Na5Py5i","Canine",82.5769993619403,-11.6664954144812,0.0972462431679371,0.184885349252124,0.0790666754353243,0.148381564517292,0.331183129245295,0.0909607224495964,0.274791840736594,0.0764870386289551,0.368011069250556,0.421040808498772,0.0998128069921869,0.288051531722073,44.6453643494144,-39.419422579941,-3.69636886834601,-32.6483901276218,34.0288936624664,-32.344794311819,-33.061454351729,-4.84748642410957,3.30898258225226,-0.70672749053199,-2.81467387178159,-2.06565831800464,"post-punk",0
"Echo & the Bunnymen","Meteorites (Bonus Version)","2014-06-03","4lKya5qMXG1rEnbZRcUQ26",2014,"2g1qAjJOZ1qriI5dLHnUVH","Is This A Breakdown?",86.0417840567016,-7.87015631234842,0.395663760724402,0.358127005665622,0.329850869913462,0.3179847354545,0.643721949834374,0.306806282533805,0.281705471856918,0.32971509062953,0.323066752202482,0.369102332839782,0.241601069467043,0.331703903927545,49.5343448287886,103.457970772052,-7.95382290599166,-18.6152406599922,-38.0498393525193,-24.9805651245755,-22.0748822003705,1.45030293821126,-0.794780947988392,6.01356605096951,-7.57400665877114,-2.45098628658607,"post-punk",0
"The B-52's","Funplex","2008-01-01","37PdnfDnSYgAnzwYzd9qcJ",2008,"5Dnp9vnzdQxREOv9S0Fh4t","Juliet Of The Spirits",108.42324611587,-2.99481831782609,0.608021702810753,0.420277772847226,0.346126556812759,0.464254875417751,0.297249316399939,0.277402615530761,0.297487264383998,0.513211395013688,0.509141550171731,0.326340330683462,0.389820922409131,0.364117632634281,53.8981744802572,67.0923479219824,-16.0491907208979,-1.84579157791899,1.11896834507671,-27.8833026809818,-5.82575073919785,6.11963629917001,-8.13623176505364,6.07290914952071,-17.8753886149428,5.22649520312839,"post-punk",0
"Talking Heads","Fear of Music (Deluxe Version)","1979-08-03","72IniHocIaJhIvZsIES0vq",1979,"1I2C5Ei6ZEoYE4j2Nvobex","Cities - Alternate Version",91.9676432270583,-4.69578628546723,0.163426475903973,0.222300258023024,0.506151335134515,0.142540196403974,0.169390988208305,0.124497962012988,0.301904390062737,0.31298517987596,0.143872816779786,0.512204891472873,0.154962412159353,0.21678604342134,52.278150069742,24.8943175824804,9.16436692553088,-1.97763018225187,9.53201841297236,-23.1109021822102,1.92949989337562,-0.415471161230546,-2.79390168950714,-4.78452226218668,-10.8062539643804,1.77915118923147,"post-punk",0
"Parachute","Overnight","2013-01-01","3s9li4RKJ1pcjcbFQftbg5",2013,"2UsraPZ07XkxvUpb6lf5hC","Overnight",140.852475843265,-25.0139388542224,0.412514226794326,0.39981088131844,0.332479342226211,0.320765655802353,0.340399710525588,0.380983961437369,0.417719602740362,0.419813299687378,0.425126999708526,0.387927097462012,0.390811661816525,0.388365333697865,24.2485231642559,-33.4227055568515,-49.6086917515433,0.556514912641262,30.7486384888412,-0.98909430074871,-19.4479795245418,31.2156459512832,-10.5470610724262,9.9771820183924,-27.4559446579639,-5.58848634777875,"post-punk",0
"Joy Division","Substance","2010-01-01","2KPhpTUihx9KRWRwBtpTeJ",2010,"3FckgkjljxOUBt9LYUZo5Z","Leaders of Men - 2010 Remaster",113.754295196594,-7.93184314898505,0.325459357738842,0.45218094646668,0.456528797411303,0.320355352729917,0.591921542569792,0.282340639279236,0.370397510765028,0.343422959358026,0.323712637401683,0.227257944651544,0.277646146215581,0.662652908210552,49.7327653412976,11.2104146695688,45.6494523019186,-5.35735467685684,11.2552363321962,-24.8553239527309,-9.91489499176817,1.60231980335896,-1.21574003677205,0.86413387597857,-3.87073067304951,-4.42190017815224,"post-punk",0
"The Smiths","The Sound of the Smiths (2008 Remaster)","2008-11-11","65IUZfizoxnc0WHnhEZjf3",2008,"1fwOKPZh3zK92o4GQpqkz6","You Just Haven't Earned It Yet, Baby - 2008 Remaster",144.678232320403,-7.24606342950863,0.637549331837971,0.39652173176601,0.382755101817074,0.371287270573986,0.440943783653456,0.519810942239096,0.38631599885981,0.458473218261742,0.293736187987974,0.280568014335678,0.240983938759086,0.405922070952253,51.0217478036066,27.3025728473742,60.3106579165662,1.06476341896,9.73885159628788,-33.8479040936763,21.6944415763187,4.14798272393905,-12.1072651732744,1.94858552784813,-6.25188016558291,-5.90489585939701,"post-punk",0
"The Jesus and Mary Chain","Original Album Series","2009-01-01","1u3E5QHns6VQb4gzLvJzpA",2009,"2YMy88w0xbLzE8Tb5m47RQ","Almost Gold",128.041971673583,-5.63107712671904,0.502861348487744,0.671156660820145,0.760714478316178,0.392428245807817,0.230385740223487,0.238270921640947,0.205623090500544,0.152703725654474,0.13924697093045,0.291036461580417,0.213960105620791,0.349880101850911,49.3560987511284,24.7084071478314,-44.6545773854412,0.704399835278469,12.4431116947811,-15.5028899515764,10.1179588713468,-8.7929535797898,4.2763368680994,-0.253945538883247,-12.4057531415543,2.21770656052373,"post-punk",0
"Metro Station","Metro Station","2007-09-18","2tZnyjZ6Orm55gE8bqJ3UG",2007,"5weqqLD5pDadqumvcrRCVA","Kelsey",175.916065432161,-3.38579200634527,0.265535712878009,0.295512094361763,0.483620792780795,0.304104150798521,0.686038154893356,0.267657703875802,0.350683508315073,0.279422061560807,0.260550277770988,0.401177719043162,0.247102526384886,0.433580447945767,54.8774328531657,88.9672008285677,24.1428108704805,-7.61511332046706,6.63391025186228,-28.4297328385114,-17.0981585588014,-3.36887041519325,-1.14476985409123,-0.0443523318934471,-5.56277029823415,3.43791155863776,"post-punk",0
"Meat Puppets","Monsters","1989-01-01","0njNUKkb5DKaTeNy1Afk6k",1989,"6CSy2lBZxV9b1ijxKBEAFo","Like Being Alive",107.967949811192,-11.6086922716446,0.282815364881397,0.617113829116953,0.258671255664777,0.207525631707446,0.339156133649498,0.287578014814896,0.225524811025275,0.186009612128883,0.347862904085386,0.468541409664611,0.192610120372503,0.233308344511326,46.5493799597197,3.41404397900458,3.83872837872539,-14.3375302794403,5.60666421776914,-34.502925906226,4.45006195988444,-1.74835069936479,-3.22594809481406,-1.5637873118816,-6.28636569520759,4.26657712511787,"post-punk",0
"Butthole Surfers","Rock 90s","2023-01-07","2qn5C7PBj3QP9kQej81Ok2",2023,"3S6tz7DSFGwYRzJKadogL5","Til I Hear It From You - Empire Records/Soundtrack Version",120.115231936155,-6.35643337011198,0.4336034822713,0.376582141974911,0.305871327841356,0.486129929546035,0.302527060269901,0.30112490554934,0.281343940834446,0.45868506485958,0.396008339214876,0.253106928423006,0.357590389126342,0.28526624452757,51.6868387610461,58.5756867787239,-2.10218415232089,-15.753083057316,18.0486735331086,-30.8872434765212,-5.18936218065817,-1.38286959166177,-4.96498786501029,3.6541403137215,-12.1620347622023,-3.23148317268072,"post-punk",0
"Lebanon Hanover","X","2020-05-22","4fLJGEDBPzD6yKs6Q7Fli3",2020,"7nXAOYYmr6wwoRfX2AkrEN","Kasvetli Kutlama - Front 242 & Patrick Codenys Night Creatures Remix",143.718577408326,-7.75955345439743,0.443568320779834,0.460276654886158,0.365216302904231,0.164095621879923,0.202549525170648,0.288364264898792,0.47387000956148,0.43976610973863,0.337042528493726,0.358552691443788,0.263430284911468,0.518175020035538,50.3237229812372,9.05601990863903,-7.60237833950328,-4.92061371725563,19.4196089975596,-26.3695209253305,10.1879118178458,-5.65654371022674,-1.4248713934781,-1.35480439056747,-9.22777539555898,7.64525701817313,"post-punk",0
"We The Kings","Stripped","2014-11-24","3Hxx4CaxIAcNeu1tMvqUgF",2014,"6czB1BlOvOciVyYOmHAg4L","Any Other Way",120.124708912484,-6.56068332259149,0.542539300283962,0.389537678056318,0.344615549167998,0.238216128232995,0.431537787023668,0.409423184132484,0.192004106031047,0.221841253647349,0.219910565957937,0.37327617821015,0.216553765332807,0.259763412916093,51.7505501264212,39.6656183449278,-15.8813316518847,-22.0410369395512,27.1936823363708,-32.1522700112016,3.67219336383948,4.4836334896503,-16.3918891185748,-3.9924453851023,-10.3861606246672,-3.01474708025926,"post-punk",0
